day_counter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
3320,293,12,4,,,,,,,,,,,,,,,,,1264.0,
3321,293,12,4,,,,,,,,,,,,,,,,,1264.0,
3322,293,12,4,,,,,,,,,,,,,,,,,1264.0,
3323,294,12,4,,,,,,,,,,,,,,,,,1262.0,
3324,294,12,4,,,,,,,,,,,,,,,,,1262.0,
3325,294,12,4,,,,,,,,,,,,,,,,,1262.0,
3326,294,12,4,,,,,,,,,,,,,,,,,1262.0,
3327,294,12,4,,,,,,,,,,,,,,,,,1262.0,
3328,294,12,4,,,,,,,,,,,,,,,,,1262.0,
3329,294,12,4,,,,,,,,,,,,,,,,,1262.0,
3330,294,12,4,,,,,,,,,,,,,,,,,1262.0,
3331,294,12,4,,,,,,,,,,,,,,,,,1262.0,
3332,294,12,4,,,,,,,,,,,,,,,,,1262.0,
3333,294,12,4,,,,,,,,,,,,,,,,,1262.0,
3334,294,12,4,,,,,,,,,,,,,,,,,1262.0,
3335,294,12,4,,,,,,,,,,,,,,,,,1262.0,
3336,294,12,4,,,,,,,,,,,,,,,,,1262.0,
3337,294,12,4,,,,,,,,,,,,,,,,,1262.0,
3338,294,12,4,,,,,,,,,,,,,,,,,1260.0,
3339,294,12,4,,,,,,,,,,,,,,,,,1260.0,
3340,294,12,4,,,,,,,,,,,,,,,,,1261.0,
3341,294,12,4,,,,,,,,,,,,,,,,,1261.0,
3342,294,12,4,,,,,,,,,,,,,,,,,1261.0,
3343,294,12,4,,,,,,,,,,,,,,,,,1260.0,
3344,294,12,4,,,,,,,,,,,,,,,,,1260.0,
3345,294,12,4,,,,,,,,,,,,,,,,,1260.0,
3346,294,12,4,,,,,,,,,,,,,,,,,1260.0,
3347,294,12,4,,,,,,,,,,,,,,,,,1260.0,
3348,294,12,4,,,,,,,,,,,,,,,,,1260.0,
3349,294,12,4,,,,,,,,,,,,,,,,,1260.0,
3350,294,12,4,,,,,,,,,,,,,,,,,1260.0,
3351,294,12,4,,,,,,,,,,,,,,,,,1260.0,
3352,294,12,4,,,,,,,,,,,,,,,,,1260.0,
3353,294,12,4,,,,,,,,,,,,,,,,,1260.0,
3354,294,12,4,,,,,,,,,,,,,,,,,1260.0,
3355,294,12,4,,,,,,,,,,,,,,,,,1259.0,
3356,294,12,4,,,,,,,,,,,,,,,,,1259.0,
3357,294,12,4,,,,,,,,,,,,,,,,,1259.0,
3358,294,12,4,,,,,,,,,,,,,,,,,1258.0,
3359,294,12,4,,,,,,,,,,,,,,,,,1258.0,
3360,292,12,4,,,,,,,,,,,,,,,,,1261.0,
3361,292,12,4,,,,,,,,,,,,,,,,,1261.0,
3362,292,12,4,,,,,,,,,,,,,,,,,1261.0,
3363,292,12,4,,,,,,,,,,,,,,,,,1261.0,
3364,292,12,4,,,,,,,,,,,,,,,,,1261.0,
3365,292,12,4,,,,,,,,,,,,,,,,,1260.0,
3366,292,12,4,,,,,,,,,,,,,,,,,1260.0,
3367,292,12,4,,,,,,,,,,,,,,,,,1260.0,
3368,292,12,4,,,,,,,,,,,,,,,,,1260.0,
3369,292,12,4,,,,,,,,,,,,,,,,,1260.0,
3370,292,12,4,,,,,,,,,,,,,,,,,1261.0,
3371,292,12,4,,,,,,,,,,,,,,,,,1261.0,
3372,292,12,4,,,,,,,,,,,,,,,,,1261.0,
3373,292,12,4,,,,,,,,,,,,,,,,,1260.0,
3374,292,12,4,,,,,,,,,,,,,,,,,1260.0,
3375,292,12,4,,,,,,,,,,,,,,,,,1260.0,
3376,292,12,4,,,,,,,,,,,,,,,,,1260.0,
3377,292,12,4,,,,,,,,,,,,,,,,,1260.0,
3378,292,12,4,,,,,,,,,,,,,,,,,1260.0,
3379,292,12,4,,,,,,,,,,,,,,,,,1260.0,
3380,291,12,4,,,,,,,,,,,,,,,,,1263.0,
3381,291,12,4,,,,,,,,,,,,,,,,,1263.0,
3382,291,12,4,,,,,,,,,,,,,,,,,1263.0,
3383,291,12,4,,,,,,,,,,,,,,,,,1263.0,
3384,291,12,4,,,,,,,,,,,,,,,,,1263.0,
3385,291,12,4,,,,,,,,,,,,,,,,,1263.0,
3386,291,12,4,,,,,,,,,,,,,,,,,1263.0,
3387,291,12,4,,,,,,,,,,,,,,,,,1263.0,
3388,291,12,4,,,,,,,,,,,,,,,,,1263.0,
3389,291,12,4,,,,,,,,,,,,,,,,,1263.0,
3390,292,10,4,,,,,,,,,,,,,,,,,1266.0,
3391,292,10,4,,,,,,,,,,,,,,,,,1266.0,
3392,292,10,4,,,,,,,,,,,,,,,,,1266.0,
3393,292,10,4,,,,,,,,,,,,,,,,,1265.0,
3394,292,10,4,,,,,,,,,,,,,,,,,1265.0,
3395,292,10,4,,,,,,,,,,,,,,,,,1265.0,
3396,292,10,4,,,,,,,,,,,,,,,,,1265.0,
3397,292,10,4,,,,,,,,,,,,,,,,,1265.0,
3398,292,10,4,,,,,,,,,,,,,,,,,1265.0,
3399,292,10,4,,,,,,,,,,,,,,,,,1265.0,
3400,292,10,4,,,,,,,,,,,,,,,,,1266.0,
3401,292,10,4,,,,,,,,,,,,,,,,,1266.0,
3402,292,10,4,,,,,,,,,,,,,,,,,1266.0,
3403,292,10,4,,,,,,,,,,,,,,,,,1266.0,
3404,293,10,4,,,,,,,,,,,,,,,,,1264.0,
3405,293,10,4,,,,,,,,,,,,,,,,,1264.0,
3406,293,10,4,,,,,,,,,,,,,,,,,1264.0,
3407,293,10,4,,,,,,,,,,,,,,,,,1264.0,
3408,293,10,4,,,,,,,,,,,,,,,,,1264.0,
3409,293,10,4,,,,,,,,,,,,,,,,,1264.0,
3410,293,10,4,,,,,,,,,,,,,,,,,1263.0,
3411,293,10,4,,,,,,,,,,,,,,,,,1263.0,
3412,293,10,4,,,,,,,,,,,,,,,,,1263.0,
3413,293,10,4,,,,,,,,,,,,,,,,,1263.0,
3414,293,10,4,,,,,,,,,,,,,,,,,1263.0,
3415,293,10,4,,,,,,,,,,,,,,,,,1263.0,
3416,293,10,4,,,,,,,,,,,,,,,,,1263.0,
3417,293,10,4,,,,,,,,,,,,,,,,,1263.0,
3418,293,10,4,,,,,,,,,,,,,,,,,1263.0,
3419,293,10,4,,,,,,,,,,,,,,,,,1263.0,
3420,293,10,4,,,,,,,,,,,,,,,,,1263.0,
3421,293,10,4,,,,,,,,,,,,,,,,,1263.0,
3422,293,10,4,,,,,,,,,,,,,,,,,1263.0,
3423,293,10,4,,,,,,,,,,,,,,,,,1263.0,
3424,293,10,4,,,,,,,,,,,,,,,,,1263.0,
3425,293,10,4,,,,,,,,,,,,,,,,,1263.0,
3426,293,10,4,,,,,,,,,,,,,,,,,1263.0,
3427,295,10,4,,,,,,,,,,,,,,,,,1260.0,
3428,295,10,4,,,,,,,,,,,,,,,,,1260.0,
3429,295,10,4,,,,,,,,,,,,,,,,,1260.0,
3430,296,10,4,,,,,,,,,,,,,,,,,1260.0,
3431,296,10,4,,,,,,,,,,,,,,,,,1260.0,
3432,296,10,4,,,,,,,,,,,,,,,,,1260.0,
3433,296,10,4,,,,,,,,,,,,,,,,,1260.0,
3434,296,10,4,,,,,,,,,,,,,,,,,1260.0,
3435,296,10,4,,,,,,,,,,,,,,,,,1260.0,
3436,296,10,4,,,,,,,,,,,,,,,,,1260.0,
3437,296,10,4,,,,,,,,,,,,,,,,,1260.0,
3438,296,10,4,,,,,,,,,,,,,,,,,1260.0,
3439,296,10,4,,,,,,,,,,,,,,,,,1260.0,
3440,296,10,4,,,,,,,,,,,,,,,,,1260.0,
3441,296,10,4,,,,,,,,,,,,,,,,,1260.0,
3442,296,10,4,,,,,,,,,,,,,,,,,1260.0,
3443,296,10,4,,,,,,,,,,,,,,,,,1260.0,
3444,296,10,4,,,,,,,,,,,,,,,,,1260.0,
3445,296,10,4,,,,,,,,,,,,,,,,,1260.0,
3446,296,10,4,,,,,,,,,,,,,,,,,1260.0,
3447,296,10,4,,,,,,,,,,,,,,,,,1260.0,
3448,296,10,4,,,,,,,,,,,,,,,,,1260.0,
3449,296,10,4,,,,,,,,,,,,,,,,,1259.0,
3450,297,10,4,,,,,,,,,,,,,,,,,1259.0,
3451,297,10,4,,,,,,,,,,,,,,,,,1259.0,
3452,297,10,4,,,,,,,,,,,,,,,,,1259.0,
3453,297,10,4,,,,,,,,,,,,,,,,,1258.0,
3454,297,10,4,,,,,,,,,,,,,,,,,1258.0,
3455,297,10,4,,,,,,,,,,,,,,,,,1258.0,
3456,297,10,4,,,,,,,,,,,,,,,,,1258.0,
3457,297,10,4,,,,,,,,,,,,,,,,,1258.0,
3458,297,10,4,,,,,,,,,,,,,,,,,1258.0,
3459,297,10,4,,,,,,,,,,,,,,,,,1258.0,
3460,296,10,4,,,,,,,,,,,,,,,,,1260.0,
3461,296,10,4,,,,,,,,,,,,,,,,,1260.0,
3462,296,10,4,,,,,,,,,,,,,,,,,1260.0,
3463,296,10,4,,,,,,,,,,,,,,,,,1260.0,
3464,296,10,4,,,,,,,,,,,,,,,,,1260.0,
3465,296,10,4,,,,,,,,,,,,,,,,,1260.0,
3466,296,10,4,,,,,,,,,,,,,,,,,1260.0,
3467,296,10,4,,,,,,,,,,,,,,,,,1260.0,
3468,296,10,4,,,,,,,,,,,,,,,,,1260.0,
3469,296,10,4,,,,,,,,,,,,,,,,,1260.0,
3470,296,10,4,,,,,,,,,,,,,,,,,1263.0,
3471,296,10,4,,,,,,,,,,,,,,,,,1262.0,
3472,296,10,4,,,,,,,,,,,,,,,,,1262.0,
3473,296,10,4,,,,,,,,,,,,,,,,,1262.0,
3474,296,10,4,,,,,,,,,,,,,,,,,1262.0,
3475,296,10,4,,,,,,,,,,,,,,,,,1262.0,
3476,296,10,4,,,,,,,,,,,,,,,,,1262.0,
3477,296,10,4,,,,,,,,,,,,,,,,,1262.0,
3478,296,10,4,,,,,,,,,,,,,,,,,1262.0,
3479,296,10,4,,,,,,,,,,,,,,,,,1262.0,
3480,296,12,4,,,,,,,,,,,,,,,,,1262.0,
3481,296,12,4,,,,,,,,,,,,,,,,,1262.0,
3482,296,12,4,,,,,,,,,,,,,,,,,1261.0,
3483,296,12,4,,,,,,,,,,,,,,,,,1261.0,
3484,296,12,4,,,,,,,,,,,,,,,,,1261.0,
3485,296,12,4,,,,,,,,,,,,,,,,,1261.0,
3486,296,12,4,,,,,,,,,,,,,,,,,1261.0,
3487,296,12,4,,,,,,,,,,,,,,,,,1261.0,
3488,296,12,4,,,,,,,,,,,,,,,,,1261.0,
3489,296,12,4,,,,,,,,,,,,,,,,,1261.0,
3490,296,12,4,,,,,,,,,,,,,,,,,1263.0,
3491,296,12,4,,,,,,,,,,,,,,,,,1263.0,
3492,296,12,4,,,,,,,,,,,,,,,,,1263.0,
3493,296,12,4,,,,,,,,,,,,,,,,,1263.0,
3494,296,12,4,,,,,,,,,,,,,,,,1262.0,,
3495,296,12,4,,,,,,,,,,,,,,,,1262.0,,
3496,296,12,4,,,,,,,,,,,,,,,,1262.0,,
3497,296,12,4,,,,,,,,,,,,,,,,1262.0,,
3498,296,12,4,,,,,,,,,,,,,,,,1262.0,,
3499,296,12,4,,,,,,,,,,,,,,,,1262.0,,
3500,296,12,4,,,,,,,,,,,,,,,,1263.0,,
3501,296,12,4,,,,,,,,,,,,,,,,1263.0,,
3502,296,12,4,,,,,,,,,,,,,,,,1263.0,,
3503,296,12,4,,,,,,,,,,,,,,,,1263.0,,
3504,296,12,4,,,,,,,,,,,,,,,,1263.0,,
3505,296,12,4,,,,,,,,,,,,,,,,1263.0,,
3506,296,12,4,,,,,,,,,,,,,,,,1263.0,,
3507,296,12,4,,,,,,,,,,,,,,,,1263.0,,
3508,296,12,4,,,,,,,,,,,,,,,,1263.0,,
3509,296,12,4,,,,,,,,,,,,,,,,1263.0,,
3510,296,12,4,,,,,,,,,,,,,,,,1263.0,,
3511,296,12,4,,,,,,,,,,,,,,,,1263.0,,
3512,296,12,4,,,,,,,,,,,,,,,,1263.0,,
3513,296,12,4,,,,,,,,,,,,,,,,1263.0,,
3514,296,12,4,,,,,,,,,,,,,,,,1263.0,,
3515,298,12,4,,,,,,,,,,,,,,,,1260.0,,
3516,298,12,4,,,,,,,,,,,,,,,,1260.0,,
3517,299,12,4,,,,,,,,,,,,,,,,1258.0,,
3518,299,12,4,,,,,,,,,,,,,,,,1258.0,,
3519,299,12,4,,,,,,,,,,,,,,,,1258.0,,
3520,299,12,4,,,,,,,,,,,,,,,,1259.0,,
3521,299,12,4,,,,,,,,,,,,,,,,1259.0,,
3522,299,12,4,,,,,,,,,,,,,,,,1259.0,,
3523,299,12,4,,,,,,,,,,,,,,,,1259.0,,
3524,299,12,4,,,,,,,,,,,,,,,,1259.0,,
3525,299,12,4,,,,,,,,,,,,,,,,1259.0,,
3526,299,12,4,,,,,,,,,,,,,,,,1259.0,,
3527,299,12,4,,,,,,,,,,,,,,,,1259.0,,
3528,299,12,4,,,,,,,,,,,,,,,,1259.0,,
3529,299,12,4,,,,,,,,,,,,,,,,1259.0,,
3530,297,12,4,,,,,,,,,,,,,,,,1275.0,,
3531,297,12,4,,,,,,,,,,,,,,,,1275.0,,
3532,297,12,4,,,,,,,,,,,,,,,,1275.0,,
3533,297,12,4,,,,,,,,,,,,,,,,1274.0,,
3534,297,12,4,,,,,,,,,,,,,,,,1274.0,,
3535,297,12,4,,,,,,,,,,,,,,,,1274.0,,
3536,297,12,4,,,,,,,,,,,,,,,,1274.0,,
3537,297,12,4,,,,,,,,,,,,,,,,1274.0,,
3538,297,12,4,,,,,,,,,,,,,,,,1274.0,,
3539,297,12,4,,,,,,,,,,,,,,,,1274.0,,
3540,297,12,4,,,,,,,,,,,,,,,,1273.0,,
3541,297,12,4,,,,,,,,,,,,,,,,1273.0,,
3542,297,12,4,,,,,,,,,,,,,,,,1272.0,,
3543,297,12,4,,,,,,,,,,,,,,,,1272.0,,
3544,297,12,4,,,,,,,,,,,,,,,,1272.0,,
3545,297,12,4,,,,,,,,,,,,,,,,1272.0,,
3546,297,12,4,,,,,,,,,,,,,,,,1272.0,,
3547,297,12,4,,,,,,,,,,,,,,,,1272.0,,
3548,297,12,4,,,,,,,,,,,,,,,,1271.0,,
3549,297,12,4,,,,,,,,,,,,,,,,1271.0,,
3550,297,12,4,,,,,,,,,,,,,,,,1271.0,,
3551,297,12,4,,,,,,,,,,,,,,,,1271.0,,
3552,297,12,4,,,,,,,,,,,,,,,,1271.0,,
3553,297,12,4,,,,,,,,,,,,,,,,1271.0,,
3554,297,12,4,,,,,,,,,,,,,,,,1271.0,,
3555,297,12,4,,,,,,,,,,,,,,,,1271.0,,
3556,297,12,4,,,,,,,,,,,,,,,,1271.0,,
3557,297,12,4,,,,,,,,,,,,,,,,1271.0,,
3558,297,12,4,,,,,,,,,,,,,,,,1271.0,,
3559,297,12,4,,,,,,,,,,,,,,,,1271.0,,
3560,297,12,4,,,,,,,,,,,,,,,,1271.0,,
3561,297,12,4,,,,,,,,,,,,,,,,1271.0,,
3562,297,12,4,,,,,,,,,,,,,,,,1271.0,,
3563,297,12,4,,,,,,,,,,,,,,,,1271.0,,
3564,297,12,4,,,,,,,,,,,,,,,,1271.0,,
3565,297,12,4,,,,,,,,,,,,,,,,1271.0,,
3566,297,12,4,,,,,,,,,,,,,,,,1271.0,,
3567,297,12,4,,,,,,,,,,,,,,,,1271.0,,
3568,297,12,4,,,,,,,,,,,,,,,,1271.0,,
3569,297,12,4,,,,,,,,,,,,,,,,1271.0,,
3570,296,12,4,,,,,,,,,,,,,,,,1274.0,,
3571,296,12,4,,,,,,,,,,,,,,,,1274.0,,
3572,296,12,4,,,,,,,,,,,,,,,,1274.0,,
3573,296,12,4,,,,,,,,,,,,,,,,1274.0,,
3574,296,12,4,,,,,,,,,,,,,,,,1274.0,,
3575,296,12,4,,,,,,,,,,,,,,,,1274.0,,
3576,296,12,4,,,,,,,,,,,,,,,,1274.0,,
3577,296,12,4,,,,,,,,,,,,,,,,1274.0,,
3578,296,12,4,,,,,,,,,,,,,,,,1274.0,,
3579,296,12,4,,,,,,,,,,,,,,,,1274.0,,
3580,296,12,4,,,,,,,,,,,,,,,,1275.0,,
3581,296,12,4,,,,,,,,,,,,,,,,1275.0,,
3582,296,12,4,,,,,,,,,,,,,,,,1274.0,,
3583,296,12,4,,,,,,,,,,,,,,,,1274.0,,
3584,296,12,4,,,,,,,,,,,,,,,,1274.0,,
3585,296,12,4,,,,,,,,,,,,,,,,1274.0,,
3586,296,12,4,,,,,,,,,,,,,,,,1274.0,,
3587,296,12,4,,,,,,,,,,,,,,,,1273.0,,
3588,296,12,4,,,,,,,,,,,,,,,,1273.0,,
3589,296,12,4,,,,,,,,,,,,,,,,1273.0,,
3590,296,12,4,,,,,,,,,,,,,,,,1272.0,,
3591,296,12,4,,,,,,,,,,,,,,,,1272.0,,
3592,296,12,4,,,,,,,,,,,,,,,,1272.0,,
3593,296,12,4,,,,,,,,,,,,,,,,1272.0,,
3594,296,12,4,,,,,,,,,,,,,,,,1272.0,,
3595,296,12,4,,,,,,,,,,,,,,,,1272.0,,
3596,296,12,4,,,,,,,,,,,,,,,,1272.0,,
3597,296,12,4,,,,,,,,,,,,,,,,1272.0,,
3598,296,12,4,,,,,,,,,,,,,,,,1272.0,,
3599,296,12,4,,,,,,,,,,,,,,,,1272.0,,
3600,297,12,4,,,,,,,,,,,,,,,,1272.0,,
3601,297,12,4,,,,,,,,,,,,,,,,1272.0,,
3602,297,12,4,,,,,,,,,,,,,,,,1272.0,,
3603,300,12,4,,,,,,,,,,,,,,,,1268.0,,
3604,300,12,4,,,,,,,,,,,,,,,,1268.0,,
3605,300,12,4,,,,,,,,,,,,,,,,1268.0,,
3606,300,12,4,,,,,,,,,,,,,,,,1268.0,,
3607,300,12,4,,,,,,,,,,,,,,,,1268.0,,
3608,300,12,4,,,,,,,,,,,,,,,,1268.0,,
3609,300,12,4,,,,,,,,,,,,,,,,1268.0,,
