day_counter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
3224,287,9,,,,,,,,,,,,,,,,,,,,1456.0
3225,287,9,,,,,,,,,,,,,,,,,,,,1455.0
3226,287,9,,,,,,,,,,,,,,,,,,,,1455.0
3227,287,9,,,,,,,,,,,,,,,,,,,,1455.0
3228,287,9,,,,,,,,,,,,,,,,,,,,1455.0
3229,287,9,,,,,,,,,,,,,,,,,,,,1455.0
3230,288,9,,,,,,,,,,,,,,,,,,,,1455.0
3231,288,9,,,,,,,,,,,,,,,,,,,,1455.0
3232,288,9,,,,,,,,,,,,,,,,,,,,1455.0
3233,288,9,,,,,,,,,,,,,,,,,,,,1455.0
3234,288,9,,,,,,,,,,,,,,,,,,,,1454.0
3235,288,9,,,,,,,,,,,,,,,,,,,,1454.0
3236,288,9,,,,,,,,,,,,,,,,,,,,1454.0
3237,288,9,,,,,,,,,,,,,,,,,,,,1454.0
3238,288,9,,,,,,,,,,,,,,,,,,,,1454.0
3239,288,9,,,,,,,,,,,,,,,,,,,,1454.0
3240,288,9,,,,,,,,,,,,,,,,,,,,1454.0
3241,288,9,,,,,,,,,,,,,,,,,,,,1454.0
3242,288,9,,,,,,,,,,,,,,,,,,,,1454.0
3243,288,9,,,,,,,,,,,,,,,,,,,,1454.0
3244,288,9,,,,,,,,,,,,,,,,,,,,1454.0
3245,288,9,,,,,,,,,,,,,,,,,,,,1454.0
3246,288,9,,,,,,,,,,,,,,,,,,,,1454.0
3247,288,9,,,,,,,,,,,,,,,,,,,,1454.0
3248,288,9,,,,,,,,,,,,,,,,,,,,1454.0
3249,288,9,,,,,,,,,,,,,,,,,,,,1454.0
3250,288,9,,,,,,,,,,,,,,,,,,,,1457.0
3251,288,9,,,,,,,,,,,,,,,,,,,,1457.0
3252,288,9,,,,,,,,,,,,,,,,,,,,1457.0
3253,288,9,,,,,,,,,,,,,,,,,,,,1457.0
3254,288,9,,,,,,,,,,,,,,,,,,,,1457.0
3255,288,9,,,,,,,,,,,,,,,,,,,,1457.0
3256,288,9,,,,,,,,,,,,,,,,,,,,1457.0
3257,288,9,,,,,,,,,,,,,,,,,,,,1457.0
3258,288,9,,,,,,,,,,,,,,,,,,,,1456.0
3259,288,9,,,,,,,,,,,,,,,,,,,,1456.0
3260,288,9,,,,,,,,,,,,,,,,,,,,1456.0
3261,288,9,,,,,,,,,,,,,,,,,,,,1456.0
3262,288,9,,,,,,,,,,,,,,,,,,,,1456.0
3263,288,9,,,,,,,,,,,,,,,,,,,,1456.0
3264,288,9,,,,,,,,,,,,,,,,,,,,1456.0
3265,288,9,,,,,,,,,,,,,,,,,,,,1456.0
3266,288,9,,,,,,,,,,,,,,,,,,,,1456.0
3267,288,9,,,,,,,,,,,,,,,,,,,,1456.0
3268,288,9,,,,,,,,,,,,,,,,,,,,1456.0
3269,288,9,,,,,,,,,,,,,,,,,,,,1456.0
3270,288,9,,,,,,,,,,,,,,,,,,,,1456.0
3271,288,9,,,,,,,,,,,,,,,,,,,,1455.0
3272,288,9,,,,,,,,,,,,,,,,,,,,1455.0
3273,288,9,,,,,,,,,,,,,,,,,,,,1455.0
3274,288,9,,,,,,,,,,,,,,,,,,,,1455.0
3275,288,9,,,,,,,,,,,,,,,,,,,,1455.0
3276,288,9,,,,,,,,,,,,,,,,,,,,1455.0
3277,288,9,,,,,,,,,,,,,,,,,,,,1455.0
3278,288,9,,,,,,,,,,,,,,,,,,,,1455.0
3279,288,9,,,,,,,,,,,,,,,,,,,,1455.0
3280,288,9,,,,,,,,,,,,,,,,,,,,1455.0
3281,288,9,,,,,,,,,,,,,,,,,,,,1454.0
3282,288,9,,,,,,,,,,,,,,,,,,,,1454.0
3283,288,9,,,,,,,,,,,,,,,,,,,,1454.0
3284,288,9,,,,,,,,,,,,,,,,,,,,1454.0
3285,288,9,,,,,,,,,,,,,,,,,,,,1454.0
3286,288,9,,,,,,,,,,,,,,,,,,,,1454.0
3287,288,9,,,,,,,,,,,,,,,,,,,,1454.0
3288,288,9,,,,,,,,,,,,,,,,,,,,1454.0
3289,288,9,,,,,,,,,,,,,,,,,,,,1454.0
3290,288,9,,,,,,,,,,,,,,,,,,,,1455.0
3291,288,9,,,,,,,,,,,,,,,,,,,,1455.0
3292,288,9,,,,,,,,,,,,,,,,,,,,1455.0
3293,288,9,,,,,,,,,,,,,,,,,,,,1455.0
3294,288,9,,,,,,,,,,,,,,,,,,,,1455.0
3295,288,9,,,,,,,,,,,,,,,,,,,,1455.0
3296,288,9,,,,,,,,,,,,,,,,,,,,1455.0
3297,288,9,,,,,,,,,,,,,,,,,,,,1454.0
3298,288,9,,,,,,,,,,,,,,,,,,,,1454.0
3299,288,9,,,,,,,,,,,,,,,,,,,,1454.0
3300,288,9,,,,,,,,,,,,,,,,,,,,1455.0
3301,288,9,,,,,,,,,,,,,,,,,,,,1454.0
3302,288,9,,,,,,,,,,,,,,,,,,,,1454.0
3303,287,9,,,,,,,,,,,,,,,,,,,,1454.0
3304,287,9,,,,,,,,,,,,,,,,,,,,1454.0
3305,287,9,,,,,,,,,,,,,,,,,,,,1454.0
3306,287,9,,,,,,,,,,,,,,,,,,,,1454.0
3307,287,9,,,,,,,,,,,,,,,,,,,,1454.0
3308,287,9,,,,,,,,,,,,,,,,,,,,1454.0
3309,287,9,,,,,,,,,,,,,,,,,,,,1454.0
3310,287,9,,,,,,,,,,,,,,,,,,,,1455.0
3311,287,9,,,,,,,,,,,,,,,,,,,,1455.0
3312,287,9,,,,,,,,,,,,,,,,,,,,1455.0
3313,287,9,,,,,,,,,,,,,,,,,,,,1455.0
3314,287,9,,,,,,,,,,,,,,,,,,,,1455.0
3315,287,9,,,,,,,,,,,,,,,,,,,,1455.0
3316,287,9,,,,,,,,,,,,,,,,,,,,1455.0
3317,287,9,,,,,,,,,,,,,,,,,,,,1455.0
3318,287,9,,,,,,,,,,,,,,,,,,,,1455.0
3319,287,9,,,,,,,,,,,,,,,,,,,,1455.0
3320,286,9,,,,,,,,,,,,,,,,,,,,1458.0
3321,286,9,,,,,,,,,,,,,,,,,,,,1458.0
3322,286,9,,,,,,,,,,,,,,,,,,,,1458.0
3323,286,9,,,,,,,,,,,,,,,,,,,,1458.0
3324,286,9,,,,,,,,,,,,,,,,,,,,1458.0
3325,287,9,,,,,,,,,,,,,,,,,,,,1456.0
3326,287,9,,,,,,,,,,,,,,,,,,,,1456.0
3327,287,9,,,,,,,,,,,,,,,,,,,,1456.0
3328,287,9,,,,,,,,,,,,,,,,,,,,1456.0
3329,287,9,,,,,,,,,,,,,,,,,,,,1456.0
3330,287,9,,,,,,,,,,,,,,,,,,,,1456.0
3331,287,9,,,,,,,,,,,,,,,,,,,,1456.0
3332,287,9,,,,,,,,,,,,,,,,,,,,1456.0
3333,287,9,,,,,,,,,,,,,,,,,,,,1456.0
3334,287,9,,,,,,,,,,,,,,,,,,,,1456.0
3335,287,9,,,,,,,,,,,,,,,,,,,,1456.0
3336,287,9,,,,,,,,,,,,,,,,,,,,1456.0
3337,287,9,,,,,,,,,,,,,,,,,,,,1456.0
3338,287,9,,,,,,,,,,,,,,,,,,,,1456.0
3339,287,9,,,,,,,,,,,,,,,,,,,,1456.0
3340,287,9,,,,,,,,,,,,,,,,,,,,1457.0
3341,287,9,,,,,,,,,,,,,,,,,,,,1457.0
3342,287,9,,,,,,,,,,,,,,,,,,,,1457.0
3343,287,9,,,,,,,,,,,,,,,,,,,,1457.0
3344,287,9,,,,,,,,,,,,,,,,,,,,1457.0
3345,287,9,,,,,,,,,,,,,,,,,,,,1457.0
3346,287,9,,,,,,,,,,,,,,,,,,,,1457.0
3347,287,9,,,,,,,,,,,,,,,,,,,,1457.0
3348,287,9,,,,,,,,,,,,,,,,,,,,1457.0
3349,287,9,,,,,,,,,,,,,,,,,,,,1457.0
3350,287,9,,,,,,,,,,,,,,,,,,,,1456.0
3351,287,9,,,,,,,,,,,,,,,,,,,,1456.0
3352,287,9,,,,,,,,,,,,,,,,,,,,1456.0
3353,287,9,,,,,,,,,,,,,,,,,,,,1456.0
3354,287,9,,,,,,,,,,,,,,,,,,,,1456.0
3355,287,9,,,,,,,,,,,,,,,,,,,,1456.0
3356,287,9,,,,,,,,,,,,,,,,,,,,1456.0
3357,287,9,,,,,,,,,,,,,,,,,,,,1456.0
3358,287,9,,,,,,,,,,,,,,,,,,,,1456.0
3359,287,9,,,,,,,,,,,,,,,,,,,,1456.0
3360,287,9,,,,,,,,,,,,,,,,,,,,1457.0
3361,287,9,,,,,,,,,,,,,,,,,,,,1457.0
3362,287,9,,,,,,,,,,,,,,,,,,,,1457.0
3363,288,9,,,,,,,,,,,,,,,,,,,,1455.0
3364,288,9,,,,,,,,,,,,,,,,,,,,1455.0
3365,288,9,,,,,,,,,,,,,,,,,,,,1455.0
3366,288,9,,,,,,,,,,,,,,,,,,,,1455.0
3367,288,9,,,,,,,,,,,,,,,,,,,,1455.0
3368,288,9,,,,,,,,,,,,,,,,,,,,1455.0
3369,288,9,,,,,,,,,,,,,,,,,,,,1455.0
3370,288,9,,,,,,,,,,,,,,,,,,,,1456.0
3371,288,9,,,,,,,,,,,,,,,,,,,,1456.0
3372,288,9,,,,,,,,,,,,,,,,,,,,1456.0
3373,288,9,,,,,,,,,,,,,,,,,,,,1456.0
3374,288,9,,,,,,,,,,,,,,,,,,,,1456.0
3375,288,9,,,,,,,,,,,,,,,,,,,,1456.0
3376,288,9,,,,,,,,,,,,,,,,,,,,1456.0
3377,288,9,,,,,,,,,,,,,,,,,,,,1456.0
3378,288,9,,,,,,,,,,,,,,,,,,,,1456.0
3379,288,9,,,,,,,,,,,,,,,,,,,,1456.0
3380,288,9,,,,,,,,,,,,,,,,,,,,1458.0
3381,288,9,,,,,,,,,,,,,,,,,,,,1458.0
3382,288,9,,,,,,,,,,,,,,,,,,,,1458.0
3383,288,9,,,,,,,,,,,,,,,,,,,,1458.0
3384,288,9,,,,,,,,,,,,,,,,,,,,1458.0
3385,288,9,,,,,,,,,,,,,,,,,,,,1458.0
3386,288,9,,,,,,,,,,,,,,,,,,,,1458.0
3387,288,9,,,,,,,,,,,,,,,,,,,,1458.0
3388,288,9,,,,,,,,,,,,,,,,,,,,1457.0
3389,288,9,,,,,,,,,,,,,,,,,,,,1457.0
3390,288,9,,,,,,,,,,,,,,,,,,,,1459.0
3391,288,9,,,,,,,,,,,,,,,,,,,,1459.0
3392,288,9,,,,,,,,,,,,,,,,,,,,1459.0
3393,288,9,,,,,,,,,,,,,,,,,,,,1459.0
3394,288,9,,,,,,,,,,,,,,,,,,,,1459.0
3395,288,9,,,,,,,,,,,,,,,,,,,,1459.0
3396,288,9,,,,,,,,,,,,,,,,,,,,1459.0
3397,288,9,,,,,,,,,,,,,,,,,,,,1459.0
3398,288,9,,,,,,,,,,,,,,,,,,,,1459.0
3399,288,9,,,,,,,,,,,,,,,,,,,,1459.0
3400,288,9,,,,,,,,,,,,,,,,,,,,1460.0
3401,288,9,,,,,,,,,,,,,,,,,,,,1460.0
3402,288,9,,,,,,,,,,,,,,,,,,,,1460.0
3403,288,9,,,,,,,,,,,,,,,,,,,,1459.0
3404,288,9,,,,,,,,,,,,,,,,,,,,1459.0
3405,288,9,,,,,,,,,,,,,,,,,,,,1459.0
3406,288,9,,,,,,,,,,,,,,,,,,,,1459.0
3407,288,9,,,,,,,,,,,,,,,,,,,,1459.0
3408,288,9,,,,,,,,,,,,,,,,,,,,1459.0
3409,288,9,,,,,,,,,,,,,,,,,,,,1459.0
3410,288,9,,,,,,,,,,,,,,,,,,,,1459.0
3411,288,9,,,,,,,,,,,,,,,,,,,,1459.0
3412,288,9,,,,,,,,,,,,,,,,,,,,1459.0
3413,288,9,,,,,,,,,,,,,,,,,,,,1459.0
3414,288,9,,,,,,,,,,,,,,,,,,,,1459.0
3415,288,9,,,,,,,,,,,,,,,,,,,,1459.0
3416,288,9,,,,,,,,,,,,,,,,,,,,1459.0
3417,288,9,,,,,,,,,,,,,,,,,,,,1459.0
3418,288,9,,,,,,,,,,,,,,,,,,,,1459.0
3419,288,9,,,,,,,,,,,,,,,,,,,,1459.0
3420,288,9,,,,,,,,,,,,,,,,,,,,1459.0
3421,288,9,,,,,,,,,,,,,,,,,,,,1459.0
3422,288,9,,,,,,,,,,,,,,,,,,,,1459.0
3423,288,9,,,,,,,,,,,,,,,,,,,,1459.0
3424,288,9,,,,,,,,,,,,,,,,,,,,1459.0
3425,288,11,,,,,,,,,,,,,,,,,,,,1456.0
3426,288,11,,,,,,,,,,,,,,,,,,,,1456.0
3427,288,11,,,,,,,,,,,,,,,,,,,,1456.0
3428,288,11,,,,,,,,,,,,,,,,,,,,1456.0
3429,288,11,,,,,,,,,,,,,,,,,,,,1456.0
3430,289,11,,,,,,,,,,,,,,,,,,,,1456.0
3431,289,11,,,,,,,,,,,,,,,,,,,,1456.0
3432,289,11,,,,,,,,,,,,,,,,,,,,1456.0
3433,289,11,,,,,,,,,,,,,,,,,,,,1456.0
3434,289,11,,,,,,,,,,,,,,,,,,,,1456.0
3435,289,11,,,,,,,,,,,,,,,,,,,,1456.0
3436,289,11,,,,,,,,,,,,,,,,,,,,1456.0
3437,289,11,,,,,,,,,,,,,,,,,,,,1456.0
3438,289,11,,,,,,,,,,,,,,,,,,,,1456.0
3439,289,11,,,,,,,,,,,,,,,,,,,,1456.0
3440,289,11,,,,,,,,,,,,,,,,,,,,1457.0
3441,289,11,,,,,,,,,,,,,,,,,,,,1457.0
3442,289,11,,,,,,,,,,,,,,,,,,,,1457.0
3443,289,11,,,,,,,,,,,,,,,,,,,,1456.0
3444,289,11,,,,,,,,,,,,,,,,,,,,1456.0
3445,289,11,,,,,,,,,,,,,,,,,,,,1456.0
3446,289,11,,,,,,,,,,,,,,,,,,,,1456.0
3447,289,11,,,,,,,,,,,,,,,,,,,,1456.0
3448,289,11,,,,,,,,,,,,,,,,,,,,1456.0
3449,289,11,,,,,,,,,,,,,,,,,,,,1456.0
3450,290,11,,,,,,,,,,,,,,,,,,,,1456.0
3451,290,11,,,,,,,,,,,,,,,,,,,,1456.0
3452,290,11,,,,,,,,,,,,,,,,,,,,1456.0
3453,290,11,,,,,,,,,,,,,,,,,,,,1456.0
3454,290,11,,,,,,,,,,,,,,,,,,,,1456.0
3455,290,11,,,,,,,,,,,,,,,,,,,,1456.0
3456,290,11,,,,,,,,,,,,,,,,,,,,1456.0
3457,290,11,,,,,,,,,,,,,,,,,,,,1456.0
3458,290,11,,,,,,,,,,,,,,,,,,,,1456.0
3459,290,11,,,,,,,,,,,,,,,,,,,,1456.0
3460,288,11,,,,,,,,,,,,,,,,,,,,1459.0
3461,288,11,,,,,,,,,,,,,,,,,,,,1459.0
3462,288,11,,,,,,,,,,,,,,,,,,,,1459.0
3463,288,11,,,,,,,,,,,,,,,,,,,,1459.0
3464,288,11,,,,,,,,,,,,,,,,,,,,1459.0
3465,288,11,,,,,,,,,,,,,,,,,,,,1459.0
3466,288,11,,,,,,,,,,,,,,,,,,,,1459.0
3467,288,11,,,,,,,,,,,,,,,,,,,,1459.0
3468,288,11,,,,,,,,,,,,,,,,,,,,1459.0
3469,288,11,,,,,,,,,,,,,,,,,,,,1459.0
3470,289,11,,,,,,,,,,,,,,,,,,,,1461.0
3471,289,11,,,,,,,,,,,,,,,,,,,,1461.0
3472,289,11,,,,,,,,,,,,,,,,,,,,1461.0
3473,289,11,,,,,,,,,,,,,,,,,,,,1461.0
3474,289,11,,,,,,,,,,,,,,,,,,,,1461.0
3475,289,11,,,,,,,,,,,,,,,,,,,,1461.0
3476,289,11,,,,,,,,,,,,,,,,,,,,1461.0
3477,289,11,,,,,,,,,,,,,,,,,,,,1461.0
3478,289,11,,,,,,,,,,,,,,,,,,,,1461.0
3479,289,11,,,,,,,,,,,,,,,,,,,,1461.0
3480,290,11,,,,,,,,,,,,,,,,,,,,1462.0
3481,290,11,,,,,,,,,,,,,,,,,,,,1462.0
3482,290,11,,,,,,,,,,,,,,,,,,,,1462.0
3483,290,11,,,,,,,,,,,,,,,,,,,,1462.0
3484,290,11,,,,,,,,,,,,,,,,,,,,1462.0
3485,290,11,,,,,,,,,,,,,,,,,,,,1462.0
3486,290,11,,,,,,,,,,,,,,,,,,,,1462.0
3487,290,11,,,,,,,,,,,,,,,,,,,,1462.0
3488,290,11,,,,,,,,,,,,,,,,,,,,1462.0
3489,290,11,,,,,,,,,,,,,,,,,,,,1462.0
3490,290,11,,,,,,,,,,,,,,,,,,,,1464.0
3491,290,11,,,,,,,,,,,,,,,,,,,,1464.0
3492,290,11,,,,,,,,,,,,,,,,,,,,1464.0
3493,290,11,,,,,,,,,,,,,,,,,,,,1464.0
3494,290,11,,,,,,,,,,,,,,,,,,,,1464.0
3495,290,11,,,,,,,,,,,,,,,,,,,,1464.0
3496,290,11,,,,,,,,,,,,,,,,,,,,1464.0
3497,290,11,,,,,,,,,,,,,,,,,,,,1464.0
3498,290,11,,,,,,,,,,,,,,,,,,,,1464.0
3499,290,11,,,,,,,,,,,,,,,,,,,,1464.0
3500,290,11,,,,,,,,,,,,,,,,,,,,1465.0
3501,291,11,,,,,,,,,,,,,,,,,,,,1463.0
3502,291,11,,,,,,,,,,,,,,,,,,,,1463.0
3503,291,11,,,,,,,,,,,,,,,,,,,,1463.0
3504,291,11,,,,,,,,,,,,,,,,,,,,1463.0
3505,291,11,,,,,,,,,,,,,,,,,,,,1463.0
3506,291,11,,,,,,,,,,,,,,,,,,,,1463.0
3507,291,11,,,,,,,,,,,,,,,,,,,,1463.0
3508,291,11,,,,,,,,,,,,,,,,,,,,1463.0
3509,291,11,,,,,,,,,,,,,,,,,,,,1463.0
3510,291,11,,,,,,,,,,,,,,,,,,,,1463.0
3511,291,11,,,,,,,,,,,,,,,,,,,,1462.0
3512,291,11,,,,,,,,,,,,,,,,,,,,1462.0
3513,291,11,,,,,,,,,,,,,,,,,,,,1462.0
3514,291,11,,,,,,,,,,,,,,,,,,,,1462.0
3515,291,11,,,,,,,,,,,,,,,,,,,,1462.0
3516,291,11,,,,,,,,,,,,,,,,,,,,1462.0
3517,291,11,,,,,,,,,,,,,,,,,,,,1462.0
3518,291,11,,,,,,,,,,,,,,,,,,,,1462.0
3519,291,11,,,,,,,,,,,,,,,,,,,,1462.0
3520,291,11,,,,,,,,,,,,,,,,,,,,1462.0
3521,291,11,,,,,,,,,,,,,,,,,,,,1462.0
3522,291,11,,,,,,,,,,,,,,,,,,,,1462.0
3523,291,11,,,,,,,,,,,,,,,,,,,,1462.0
3524,291,11,,,,,,,,,,,,,,,,,,,,1462.0
3525,291,11,,,,,,,,,,,,,,,,,,,,1461.0
3526,291,11,,,,,,,,,,,,,,,,,,,,1461.0
3527,291,11,,,,,,,,,,,,,,,,,,,,1461.0
3528,291,11,,,,,,,,,,,,,,,,,,,,1461.0
3529,291,11,,,,,,,,,,,,,,,,,,,,1461.0
3530,294,9,,,,,,,,,,,,,,,,,,,,1474.0
3531,294,9,,,,,,,,,,,,,,,,,,,,1474.0
3532,294,9,,,,,,,,,,,,,,,,,,,,1474.0
3533,294,9,,,,,,,,,,,,,,,,,,,,1474.0
3534,294,9,,,,,,,,,,,,,,,,,,,,1473.0
3535,294,9,,,,,,,,,,,,,,,,,,,,1473.0
3536,294,9,,,,,,,,,,,,,,,,,,,,1473.0
3537,294,9,,,,,,,,,,,,,,,,,,,,1473.0
3538,294,9,,,,,,,,,,,,,,,,,,,,1473.0
3539,294,9,,,,,,,,,,,,,,,,,,,,1473.0
3540,294,9,,,,,,,,,,,,,,,,,,,,1473.0
3541,294,9,,,,,,,,,,,,,,,,,,,,1473.0
3542,294,9,,,,,,,,,,,,,,,,,,,,1473.0
3543,294,9,,,,,,,,,,,,,,,,,,,,1473.0
3544,294,9,,,,,,,,,,,,,,,,,,,,1473.0
3545,294,9,,,,,,,,,,,,,,,,,,,,1473.0
3546,294,9,,,,,,,,,,,,,,,,,,,,1473.0
3547,294,9,,,,,,,,,,,,,,,,,,,,1473.0
3548,294,9,,,,,,,,,,,,,,,,,,,,1473.0
3549,294,9,,,,,,,,,,,,,,,,,,,,1473.0
3550,294,9,,,,,,,,,,,,,,,,,,,,1473.0
3551,294,9,,,,,,,,,,,,,,,,,,,,1473.0
3552,294,9,,,,,,,,,,,,,,,,,,,,1473.0
3553,294,9,,,,,,,,,,,,,,,,,,,,1473.0
3554,294,9,,,,,,,,,,,,,,,,,,,,1473.0
3555,294,9,,,,,,,,,,,,,,,,,,,,1473.0
3556,294,9,,,,,,,,,,,,,,,,,,,,1473.0
3557,294,9,,,,,,,,,,,,,,,,,,,,1473.0
3558,294,9,,,,,,,,,,,,,,,,,,,,1473.0
3559,294,9,,,,,,,,,,,,,,,,,,,,1473.0
3560,294,9,,,,,,,,,,,,,,,,,,,,1473.0
3561,294,9,,,,,,,,,,,,,,,,,,,,1473.0
3562,294,9,,,,,,,,,,,,,,,,,,,,1472.0
3563,294,9,,,,,,,,,,,,,,,,,,,,1472.0
3564,294,9,,,,,,,,,,,,,,,,,,,,1472.0
3565,294,9,,,,,,,,,,,,,,,,,,,,1472.0
3566,294,9,,,,,,,,,,,,,,,,,,,,1472.0
3567,294,9,,,,,,,,,,,,,,,,,,,,1472.0
3568,294,9,,,,,,,,,,,,,,,,,,,,1472.0
3569,294,9,,,,,,,,,,,,,,,,,,,,1472.0
3570,295,9,,,,,,,,,,,,,,,,,,,,1473.0
3571,295,9,,,,,,,,,,,,,,,,,,,,1473.0
3572,295,9,,,,,,,,,,,,,,,,,,,,1473.0
3573,295,9,,,,,,,,,,,,,,,,,,,,1472.0
3574,295,9,,,,,,,,,,,,,,,,,,,,1472.0
3575,295,9,,,,,,,,,,,,,,,,,,,,1472.0
3576,295,9,,,,,,,,,,,,,,,,,,,,1472.0
3577,295,9,,,,,,,,,,,,,,,,,,,,1472.0
3578,295,9,,,,,,,,,,,,,,,,,,,,1472.0
3579,295,9,,,,,,,,,,,,,,,,,,,,1472.0
3580,295,9,,,,,,,,,,,,,,,,,,,,1473.0
3581,295,9,,,,,,,,,,,,,,,,,,,,1473.0
3582,295,9,,,,,,,,,,,,,,,,,,,,1473.0
3583,295,9,,,,,,,,,,,,,,,,,,,,1473.0
3584,295,9,,,,,,,,,,,,,,,,,,,,1473.0
3585,295,9,,,,,,,,,,,,,,,,,,,,1473.0
3586,295,9,,,,,,,,,,,,,,,,,,,,1473.0
3587,295,9,,,,,,,,,,,,,,,,,,,,1473.0
3588,295,9,,,,,,,,,,,,,,,,,,,,1473.0
3589,295,9,,,,,,,,,,,,,,,,,,,,1473.0
3590,295,9,,,,,,,,,,,,,,,,,,,,1473.0
3591,295,9,,,,,,,,,,,,,,,,,,,,1473.0
3592,295,9,,,,,,,,,,,,,,,,,,,,1473.0
3593,295,9,,,,,,,,,,,,,,,,,,,,1473.0
3594,295,9,,,,,,,,,,,,,,,,,,,,1473.0
3595,295,9,,,,,,,,,,,,,,,,,,,,1473.0
3596,295,9,,,,,,,,,,,,,,,,,,,,1473.0
3597,295,9,,,,,,,,,,,,,,,,,,,,1473.0
3598,295,9,,,,,,,,,,,,,,,,,,,,1473.0
3599,295,9,,,,,,,,,,,,,,,,,,,,1473.0
3600,296,9,,,,,,,,,,,,,,,,,,,,1473.0
3601,296,9,,,,,,,,,,,,,,,,,,,,1473.0
3602,296,9,,,,,,,,,,,,,,,,,,,,1473.0
3603,296,9,,,,,,,,,,,,,,,,,,,,1473.0
3604,296,9,,,,,,,,,,,,,,,,,,,,1473.0
3605,296,9,,,,,,,,,,,,,,,,,,,,1473.0
3606,296,9,,,,,,,,,,,,,,,,,,,,1473.0
3607,296,9,,,,,,,,,,,,,,,,,,,,1473.0
3608,296,9,,,,,,,,,,,,,,,,,,,,1473.0
3609,296,9,,,,,,,,,,,,,,,,,,,,1473.0
