day_counter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
3445,282,2,,,,,,,,,,,,,,,,,1467.0,
3446,282,2,,,,,,,,,,,,,,,,,1467.0,
3447,282,2,,,,,,,,,,,,,,,,,1467.0,
3448,282,2,,,,,,,,,,,,,,,,,1467.0,
3449,282,2,,,,,,,,,,,,,,,,,1467.0,
3450,283,2,,,,,,,,,,,,,,,,,1467.0,
3451,283,2,,,,,,,,,,,,,,,,,1466.0,
3452,283,2,,,,,,,,,,,,,,,,,1466.0,
3453,283,2,,,,,,,,,,,,,,,,,1466.0,
3454,283,2,,,,,,,,,,,,,,,,,1466.0,
3455,283,2,,,,,,,,,,,,,,,,,1466.0,
3456,283,2,,,,,,,,,,,,,,,,,1466.0,
3457,283,2,,,,,,,,,,,,,,,,,1466.0,
3458,283,2,,,,,,,,,,,,,,,,,1466.0,
3459,283,2,,,,,,,,,,,,,,,,,1466.0,
3460,283,2,,,,,,,,,,,,,,,,,1467.0,
3461,283,2,,,,,,,,,,,,,,,,,1467.0,
3462,283,2,,,,,,,,,,,,,,,,,1467.0,
3463,283,2,,,,,,,,,,,,,,,,,1467.0,
3464,283,2,,,,,,,,,,,,,,,,,1467.0,
3465,283,2,,,,,,,,,,,,,,,,,1467.0,
3466,283,2,,,,,,,,,,,,,,,,,1467.0,
3467,283,2,,,,,,,,,,,,,,,,,1467.0,
3468,283,2,,,,,,,,,,,,,,,,,1467.0,
3469,283,2,,,,,,,,,,,,,,,,,1467.0,
3470,284,2,,,,,,,,,,,,,,,,,1469.0,
3471,284,2,,,,,,,,,,,,,,,,,1469.0,
3472,285,4,,,,,,,,,,,,,,,,,1465.0,
3473,285,4,,,,,,,,,,,,,,,,,1465.0,
3474,284,4,,,,,,,,,,,,,,,,,1465.0,
3475,284,4,,,,,,,,,,,,,,,,,1465.0,
3476,284,4,,,,,,,,,,,,,,,,,1465.0,
3477,284,4,,,,,,,,,,,,,,,,,1465.0,
3478,284,4,,,,,,,,,,,,,,,,,1465.0,
3479,284,4,,,,,,,,,,,,,,,,,1465.0,
3480,285,4,,,,,,,,,,,,,,,,,1466.0,
3481,285,4,,,,,,,,,,,,,,,,,1466.0,
3482,285,4,,,,,,,,,,,,,,,,,1466.0,
3483,285,4,,,,,,,,,,,,,,,,,1466.0,
3484,285,4,,,,,,,,,,,,,,,,,1466.0,
3485,285,4,,,,,,,,,,,,,,,,,1466.0,
3486,285,4,,,,,,,,,,,,,,,,,1465.0,
3487,285,4,,,,,,,,,,,,,,,,,1465.0,
3488,285,4,,,,,,,,,,,,,,,,,1465.0,
3489,285,4,,,,,,,,,,,,,,,,,1465.0,
3490,285,4,,,,,,,,,,,,,,,,,1467.0,
3491,285,4,,,,,,,,,,,,,,,,,1467.0,
3492,285,4,,,,,,,,,,,,,,,,,1467.0,
3493,285,4,,,,,,,,,,,,,,,,,1467.0,
3494,285,4,,,,,,,,,,,,,,,,,1467.0,
3495,285,4,,,,,,,,,,,,,,,,,1467.0,
3496,285,4,,,,,,,,,,,,,,,,,1467.0,
3497,285,4,,,,,,,,,,,,,,,,,1467.0,
3498,285,4,,,,,,,,,,,,,,,,,1467.0,
3499,285,4,,,,,,,,,,,,,,,,,1467.0,
3500,285,4,,,,,,,,,,,,,,,,,1468.0,
3501,285,4,,,,,,,,,,,,,,,,,1468.0,
3502,285,4,,,,,,,,,,,,,,,,,1468.0,
3503,285,4,,,,,,,,,,,,,,,,,1468.0,
3504,285,4,,,,,,,,,,,,,,,,,1468.0,
3505,285,4,,,,,,,,,,,,,,,,,1468.0,
3506,285,4,,,,,,,,,,,,,,,,,1468.0,
3507,285,4,,,,,,,,,,,,,,,,,1468.0,
3508,285,4,,,,,,,,,,,,,,,,,1468.0,
3509,285,4,,,,,,,,,,,,,,,,,1468.0,
3510,285,4,,,,,,,,,,,,,,,,,1468.0,
3511,285,4,,,,,,,,,,,,,,,,,1467.0,
3512,285,4,,,,,,,,,,,,,,,,,1467.0,
3513,285,4,,,,,,,,,,,,,,,,,1467.0,
3514,285,4,,,,,,,,,,,,,,,,,1467.0,
3515,285,4,,,,,,,,,,,,,,,,,1467.0,
3516,285,4,,,,,,,,,,,,,,,,,1467.0,
3517,285,4,,,,,,,,,,,,,,,,,1467.0,
3518,285,4,,,,,,,,,,,,,,,,,1467.0,
3519,285,4,,,,,,,,,,,,,,,,,1467.0,
3520,285,4,,,,,,,,,,,,,,,,,1468.0,
3521,285,4,,,,,,,,,,,,,,,,,1468.0,
3522,285,4,,,,,,,,,,,,,,,,,1468.0,
3523,285,4,,,,,,,,,,,,,,,,,1468.0,
3524,285,4,,,,,,,,,,,,,,,,,1468.0,
3525,285,4,,,,,,,,,,,,,,,,,1468.0,
3526,285,4,,,,,,,,,,,,,,,,,1467.0,
3527,285,4,,,,,,,,,,,,,,,,,1467.0,
3528,285,4,,,,,,,,,,,,,,,,,1467.0,
3529,285,4,,,,,,,,,,,,,,,,,1467.0,
3530,286,4,,,,,,,,,,,,,,,,,,1480.0
3531,286,4,,,,,,,,,,,,,,,,,,1480.0
3532,286,4,,,,,,,,,,,,,,,,,,1479.0
3533,286,4,,,,,,,,,,,,,,,,,,1479.0
3534,286,4,,,,,,,,,,,,,,,,,,1479.0
3535,286,4,,,,,,,,,,,,,,,,,,1479.0
3536,286,4,,,,,,,,,,,,,,,,,,1479.0
3537,286,4,,,,,,,,,,,,,,,,,,1479.0
3538,286,4,,,,,,,,,,,,,,,,,,1479.0
3539,286,4,,,,,,,,,,,,,,,,,,1479.0
3540,286,4,,,,,,,,,,,,,,,,,,1478.0
3541,286,4,,,,,,,,,,,,,,,,,,1478.0
3542,286,4,,,,,,,,,,,,,,,,,,1478.0
3543,286,4,,,,,,,,,,,,,,,,,,1477.0
3544,286,4,,,,,,,,,,,,,,,,,,1477.0
3545,286,4,,,,,,,,,,,,,,,,,,1477.0
3546,286,4,,,,,,,,,,,,,,,,,,1477.0
3547,286,4,,,,,,,,,,,,,,,,,,1477.0
3548,286,4,,,,,,,,,,,,,,,,,,1477.0
3549,286,4,,,,,,,,,,,,,,,,,,1477.0
3550,286,4,,,,,,,,,,,,,,,,,,1477.0
3551,286,4,,,,,,,,,,,,,,,,,,1477.0
3552,286,4,,,,,,,,,,,,,,,,,,1477.0
3553,286,4,,,,,,,,,,,,,,,,,,1477.0
3554,286,4,,,,,,,,,,,,,,,,,,1477.0
3555,286,4,,,,,,,,,,,,,,,,,,1477.0
3556,286,4,,,,,,,,,,,,,,,,,,1477.0
3557,286,4,,,,,,,,,,,,,,,,,,1477.0
3558,286,4,,,,,,,,,,,,,,,,,,1477.0
3559,286,4,,,,,,,,,,,,,,,,,,1477.0
3560,286,4,,,,,,,,,,,,,,,,,,1477.0
3561,286,4,,,,,,,,,,,,,,,,,,1476.0
3562,286,4,,,,,,,,,,,,,,,,,,1476.0
3563,286,4,,,,,,,,,,,,,,,,,,1476.0
3564,286,4,,,,,,,,,,,,,,,,,,1476.0
3565,286,4,,,,,,,,,,,,,,,,,,1476.0
3566,286,4,,,,,,,,,,,,,,,,,,1476.0
3567,286,4,,,,,,,,,,,,,,,,,,1476.0
3568,286,4,,,,,,,,,,,,,,,,,,1476.0
3569,286,4,,,,,,,,,,,,,,,,,,1476.0
3570,287,4,,,,,,,,,,,,,,,,,,1476.0
3571,287,4,,,,,,,,,,,,,,,,,,1476.0
3572,287,4,,,,,,,,,,,,,,,,,,1476.0
3573,287,4,,,,,,,,,,,,,,,,,,1476.0
3574,287,4,,,,,,,,,,,,,,,,,,1476.0
3575,287,4,,,,,,,,,,,,,,,,,,1476.0
3576,287,4,,,,,,,,,,,,,,,,,,1476.0
3577,287,4,,,,,,,,,,,,,,,,,,1476.0
3578,287,4,,,,,,,,,,,,,,,,,,1476.0
3579,287,4,,,,,,,,,,,,,,,,,,1476.0
3580,287,4,,,,,,,,,,,,,,,,,,1477.0
3581,287,4,,,,,,,,,,,,,,,,,,1477.0
3582,287,4,,,,,,,,,,,,,,,,,,1477.0
3583,287,4,,,,,,,,,,,,,,,,,,1477.0
3584,287,4,,,,,,,,,,,,,,,,,,1477.0
3585,287,4,,,,,,,,,,,,,,,,,,1477.0
3586,287,4,,,,,,,,,,,,,,,,,,1477.0
3587,287,4,,,,,,,,,,,,,,,,,,1477.0
3588,287,4,,,,,,,,,,,,,,,,,,1477.0
3589,287,4,,,,,,,,,,,,,,,,,,1477.0
3590,287,4,,,,,,,,,,,,,,,,,,1477.0
3591,287,4,,,,,,,,,,,,,,,,,,1477.0
3592,287,4,,,,,,,,,,,,,,,,,,1476.0
3593,287,4,,,,,,,,,,,,,,,,,,1476.0
3594,287,4,,,,,,,,,,,,,,,,,,1476.0
3595,287,4,,,,,,,,,,,,,,,,,,1476.0
3596,287,4,,,,,,,,,,,,,,,,,,1476.0
3597,287,4,,,,,,,,,,,,,,,,,,1476.0
3598,287,4,,,,,,,,,,,,,,,,,,1476.0
3599,287,4,,,,,,,,,,,,,,,,,,1476.0
3600,288,4,,,,,,,,,,,,,,,,,,1476.0
3601,288,4,,,,,,,,,,,,,,,,,,1476.0
3602,288,4,,,,,,,,,,,,,,,,,,1476.0
3603,288,4,,,,,,,,,,,,,,,,,,1476.0
3604,288,4,,,,,,,,,,,,,,,,,,1476.0
3605,288,4,,,,,,,,,,,,,,,,,,1476.0
3606,288,4,,,,,,,,,,,,,,,,,,1476.0
3607,288,4,,,,,,,,,,,,,,,,,,1476.0
3608,288,4,,,,,,,,,,,,,,,,,,1476.0
3609,288,4,,,,,,,,,,,,,,,,,,1476.0
